StockCode,avg_daily_demand,demand_std,total_units_sold,safety_stock,reorder_point,recommended_order_qty
84947,21.92,39.24,16199,171.3,324.74,657.6
84948,0.38,5.51,279,24.07,26.71,11.33
84949,16.63,32.4,12286,141.46,257.84,498.76
84950,10.86,151.09,8027,659.57,735.61,325.86
84951A,0.84,7.92,624,34.58,40.49,25.33
84951B,0.76,7.61,565,33.21,38.56,22.94
84952A,0.23,4.99,167,21.79,23.37,6.78
84952B,0.58,17.65,427,77.07,81.11,17.33
84952C,0.56,18.3,413,79.9,83.81,16.77
84963A,0.04,2.31,27,10.09,10.35,1.1
84963B,0.02,2.76,18,12.03,12.21,0.73
84964A,0.01,6.36,11,27.78,27.89,0.45
84964B,0.02,10.61,17,46.3,46.46,0.69
84965A,0.03,7.37,20,32.18,32.37,0.81
84965B,0.04,6.95,27,30.32,30.58,1.1
84966A,0.02,3.3,13,14.42,14.55,0.53
84966B,0.04,7.54,33,32.93,33.25,1.34
84966C,0.03,10.61,23,46.3,46.52,0.93
84967B,0.03,1.6,24,6.99,7.22,0.97
84968A,0.72,3.51,533,15.33,20.37,21.64
84968B,0.58,3.83,432,16.74,20.83,17.54
84968C,0.87,7.91,644,34.55,40.65,26.14
84968D,0.64,12.23,474,53.4,57.89,19.24
84968E,0.52,9.31,387,40.66,44.32,15.71
84968F,0.41,2.71,301,11.82,14.67,12.22
84968e,0.02,0.58,17,2.53,2.69,0.69
84969,1.35,2.76,1000,12.04,21.52,40.6
84970L,23.87,29.84,17637,130.25,297.31,715.98
84970S,36.32,31.58,26844,137.86,392.13,1089.74
84970l,0.33,5.69,247,24.83,27.16,10.03
84970s,0.52,3.84,387,16.77,20.43,15.71
84971L,0.8,18.56,588,81.04,86.61,23.87
84971S,8.98,25.28,6636,110.37,173.23,269.39
84972L,0.16,1.72,117,7.52,8.62,4.75
84974,0.12,1.01,92,4.41,5.28,3.73
84975,2.73,19.85,2015,86.64,105.73,81.8
84976,0.91,22.13,675,96.62,103.01,27.4
84977,0.3,3.21,224,14.01,16.13,9.09
84978,29.64,21.76,21903,94.97,302.44,889.16
84984A,0.36,35.76,266,156.1,158.62,10.8
84984B,0.44,49.07,322,214.23,217.28,13.07
84984C,0.31,33.44,232,146.0,148.2,9.42
84984D,0.22,21.38,159,93.33,94.84,6.45
84985A,0.89,5.86,655,25.56,31.77,26.59
84985B,0.17,7.83,128,34.2,35.41,5.2
84986B,0.63,6.46,464,28.2,32.6,18.84
84987,11.03,21.0,8154,91.69,168.93,331.01
84988,11.37,16.74,8404,73.1,152.7,341.16
84989A,2.87,58.39,2123,254.92,275.03,86.18
84989B,1.37,30.18,1010,131.75,141.32,41.0
84989a,0.1,1.12,75,4.87,5.58,3.04
84990,5.79,53.99,4276,235.69,276.19,173.59
84991,74.04,58.87,54716,256.99,775.27,2221.22
84992,47.95,75.56,35438,329.87,665.55,1438.62
84993A,2.03,10.61,1498,46.33,60.52,60.81
84993B,0.76,9.69,565,42.28,47.64,22.94
84993a,0.07,1.09,51,4.75,5.23,2.07
84993b,0.03,0.97,20,4.22,4.41,0.81
84997A,7.12,18.98,5265,82.85,132.72,213.73
84997B,12.7,20.06,9388,87.56,176.49,381.11
84997C,12.0,25.71,8865,112.22,196.19,359.88
84997D,14.56,26.07,10761,113.8,215.73,436.85
84997a,0.24,2.02,178,8.82,10.51,7.23
84997b,0.73,4.48,539,19.55,24.66,21.88
84997c,0.48,3.36,356,14.65,18.02,14.45
84997d,0.53,3.23,390,14.09,17.78,15.83
85006,4.13,329.02,3049,1436.34,1465.22,123.78
85007,0.19,6.79,143,29.66,31.02,5.81
85008,0.37,4.18,274,18.26,20.86,11.12
85014A,6.31,38.25,4665,166.98,211.17,189.38
85014B,8.39,35.29,6202,154.07,212.82,251.77
85014C,0.74,28.21,547,123.14,128.32,22.21
85014D,2.6,95.18,1919,415.52,433.69,77.9
85014a,0.05,0.4,37,1.75,2.1,1.5
85014b,0.06,0.37,45,1.6,2.02,1.83
85015,3.96,24.43,2925,106.64,134.34,118.74
85016,2.28,32.42,1688,141.52,157.51,68.53
85017A,1.58,24.18,1167,105.57,116.62,47.37
85017B,3.05,19.78,2251,86.37,107.69,91.38
85017C,1.48,28.8,1097,125.72,136.12,44.53
85018A,0.02,1.08,15,4.72,4.86,0.61
85018B,0.02,1.58,15,6.9,7.04,0.61
85018C,0.05,14.02,36,61.22,61.56,1.46
85018D,1.08,14.56,799,63.55,71.12,32.44
85019A,0.88,22.35,651,97.57,103.74,26.43
85019B,0.97,23.25,718,101.49,108.29,29.15
85019C,0.58,29.7,426,129.65,133.68,17.29
85020,0.34,6.34,251,27.67,30.05,10.19
85023A,0.03,1.69,22,7.36,7.57,0.89
85023B,0.4,15.84,293,69.15,71.93,11.89
85023C,0.03,1.0,23,4.35,4.57,0.93
85024B,0.29,30.85,218,134.67,136.74,8.85
85024C,0.14,2.11,100,9.22,10.16,4.06
85025B,0.78,14.79,575,64.57,70.02,23.34
85025C,0.99,14.15,729,61.79,68.69,29.59
85026B,0.42,21.39,313,93.38,96.34,12.71
85027L,0.26,5.67,191,24.76,26.57,7.75
85028L,0.37,27.55,271,120.28,122.85,11.0
85028S,0.58,26.58,430,116.01,120.09,17.46
85030,0.29,11.16,213,48.7,50.72,8.65
85031A,0.65,13.22,477,57.69,62.21,19.36
85031B,0.67,15.04,497,65.67,70.37,20.18
85031C,0.65,12.82,481,55.97,60.53,19.53
85032A,1.96,22.9,1448,99.99,113.71,58.78
85032B,1.35,14.22,994,62.1,71.51,40.35
85032C,1.21,13.33,894,58.18,66.65,36.29
85032D,1.61,15.72,1193,68.62,79.92,48.43
85033G,0.32,10.07,236,43.96,46.19,9.58
85033S,0.35,6.89,260,30.07,32.53,10.55
85034A,1.16,8.72,859,38.07,46.2,34.87
85034B,1.62,9.29,1195,40.54,51.86,48.51
85034C,1.79,8.06,1325,35.17,47.72,53.79
85035A,0.9,5.46,663,23.85,30.13,26.91
85035B,1.35,26.6,999,116.11,125.57,40.55
85035C,1.87,20.8,1380,90.78,103.85,56.02
85036A,0.86,5.23,638,22.83,28.87,25.9
85036B,0.83,11.2,612,48.89,54.68,24.84
85036C,1.22,19.18,898,83.75,92.25,36.45
85038,3.93,15.22,2905,66.43,93.95,117.93
85039A,1.98,12.14,1466,53.01,66.9,59.51
85039B,2.25,12.78,1666,55.79,71.57,67.63
85039C,0.74,11.44,546,49.95,55.12,22.17
85039a,0.09,0.71,67,3.12,3.75,2.72
85040A,2.83,6.41,2090,27.98,47.78,84.84
85040B,3.36,25.43,2480,111.01,134.5,100.68
85040a,0.07,0.9,51,3.91,4.4,2.07
85041,2.51,83.47,1858,364.39,381.99,75.43
85042,3.63,14.1,2686,61.56,87.0,109.04
85044,0.2,5.24,150,22.86,24.28,6.09
85045,0.64,13.45,476,58.72,63.23,19.32
85047,1.43,5.97,1054,26.08,36.07,42.79
85048,3.73,6.82,2755,29.76,55.86,111.84
85049A,8.58,17.25,6337,75.32,135.34,257.25
85049B,2.89,9.47,2136,41.32,61.56,86.71
85049C,4.11,8.35,3037,36.46,65.22,123.29
85049D,3.22,8.71,2378,38.02,60.55,96.54
85049E,8.83,11.64,6524,50.8,112.59,264.84
85049F,2.9,9.97,2140,43.54,63.81,86.87
85049G,5.28,14.34,3902,62.61,99.57,158.4
85049H,2.81,9.7,2076,42.34,62.01,84.28
85049a,0.68,14.24,499,62.17,66.89,20.26
85049e,0.4,6.08,297,26.55,29.36,12.06
85049g,0.16,1.47,115,6.43,7.52,4.67
85053,2.77,8.63,2046,37.68,57.06,83.06
85054,1.25,4.88,923,21.32,30.06,37.47
85055,0.5,3.78,371,16.52,20.03,15.06
85059,0.95,3.67,702,16.03,22.68,28.5
85060,1.96,28.43,1448,124.12,137.83,58.78
85061W,8.71,34.55,6440,150.84,211.84,261.43
85062,5.48,16.31,4049,71.21,109.56,164.37
85063,0.42,1.49,310,6.49,9.43,12.58
85064,2.42,31.73,1789,138.53,155.47,72.63
85065,0.84,3.75,624,16.37,22.28,25.33
85066,4.26,8.58,3148,37.45,67.27,127.79
85067,0.68,9.88,504,43.12,47.9,20.46
85068,1.3,18.63,961,81.33,90.44,39.01
85071A,2.59,23.64,1914,103.2,121.33,77.7
85071B,3.31,26.48,2448,115.59,138.78,99.38
85071C,1.75,27.9,1291,121.79,134.02,52.41
85071D,1.2,28.54,890,124.57,133.0,36.13
85078,3.09,23.5,2284,102.6,124.24,92.72
85079,0.03,1.51,24,6.57,6.8,0.97
85080,0.15,4.14,114,18.07,19.15,4.63
85081,0.14,3.63,107,15.87,16.88,4.34
85084,0.93,21.12,684,92.18,98.66,27.77
85086A,0.79,4.28,587,18.68,24.24,23.83
85087,0.57,2.84,421,12.39,16.37,17.09
85088,0.47,7.38,347,32.23,35.52,14.09
85089,0.14,2.68,104,11.68,12.67,4.22
85090,0.14,1.23,106,5.36,6.36,4.3
85091,0.46,42.17,343,184.09,187.34,13.92
85092,0.53,49.63,391,216.68,220.38,15.87
85093,1.84,12.83,1363,56.0,68.91,55.33
85094,1.03,11.37,763,49.62,56.85,30.97
85095,0.24,4.51,175,19.71,21.36,7.1
85096,0.23,2.44,167,10.65,12.23,6.78
85097B,0.14,2.38,107,10.39,11.41,4.34
85098B,0.5,4.9,366,21.38,24.85,14.86
85099B,133.08,56.0,98349,244.47,1176.06,3992.52
85099C,42.29,34.97,31249,152.68,448.68,1268.57
85099F,50.24,48.95,37124,213.69,565.34,1507.06
85099b,0.57,35.6,419,155.41,159.37,17.01
85099c,0.02,1.89,17,8.24,8.41,0.69
85099f,0.29,7.67,213,33.47,35.49,8.65
85103,0.43,6.12,319,26.7,29.72,12.95
85104,0.49,19.2,359,83.83,87.23,14.57
85106,1.63,64.61,1208,282.05,293.49,49.04
85107,1.67,35.43,1231,154.69,166.35,49.97
85109,5.7,569.73,4211,2487.16,2527.05,170.95
85110,15.59,1348.26,11520,5885.84,5994.96,467.66
85111,3.97,108.97,2931,475.72,503.48,118.99
85112,0.63,48.47,466,211.61,216.03,18.92
85113,0.39,7.04,285,30.72,33.42,11.57
85114A,1.91,24.55,1410,107.17,120.53,57.24
85114B,2.81,21.57,2076,94.16,113.83,84.28
85114C,1.65,8.88,1221,38.76,50.32,49.57
85114a,0.08,1.99,56,8.7,9.23,2.27
85114b,0.08,2.09,56,9.14,9.67,2.27
85114c,0.25,3.18,188,13.9,15.68,7.63
85116,2.76,19.38,2040,84.6,103.93,82.81
85117,0.47,11.09,351,48.41,51.74,14.25
85118,2.88,53.94,2132,235.49,255.68,86.55
85119,0.56,34.38,414,150.09,154.01,16.81
85121B,0.12,1.3,86,5.69,6.51,3.49
85121C,0.13,1.13,98,4.95,5.88,3.98
85123A,130.1,56.79,96147,247.91,1158.64,3903.13
85123a,0.81,9.48,597,41.4,47.05,24.24
85124A,0.51,4.64,377,20.27,23.84,15.3
85124B,0.5,3.91,366,17.06,20.53,14.86
85124C,0.61,4.96,449,21.65,25.9,18.23
85125,0.43,7.25,317,31.65,34.65,12.87
85126,0.21,6.82,157,29.78,31.26,6.37
85127,0.4,4.11,292,17.93,20.69,11.85
85128,0.23,81.5,167,355.79,357.37,6.78
85129A,0.6,5.98,445,26.12,30.34,18.06
85129B,0.34,5.05,254,22.03,24.44,10.31
85129C,0.57,7.39,420,32.26,36.24,17.05
85129D,1.08,5.66,800,24.71,32.28,32.48
85130A,1.0,7.8,737,34.04,41.02,29.92
85130B,1.23,13.25,912,57.84,66.47,37.02
85130C,0.93,10.58,684,46.18,52.66,27.77
85130D,1.08,10.47,795,45.71,53.24,32.27
85131A,2.82,15.79,2083,68.91,88.64,84.56
85131B,1.33,8.39,980,36.61,45.89,39.78
85131C,0.6,12.15,447,53.06,57.29,18.15
85131D,1.98,8.83,1466,38.54,52.42,59.51
85132A,1.85,9.35,1365,40.82,53.75,55.41
85132B,1.25,13.36,922,58.3,67.04,37.43
85132C,2.8,10.0,2069,43.65,63.24,83.99
85132a,0.02,0.0,12,0.0,0.11,0.49
85135A,0.13,1.38,96,6.03,6.94,3.9
85135B,0.24,0.61,174,2.68,4.33,7.06
85135C,0.24,0.81,179,3.55,5.24,7.27
85136A,0.21,0.73,156,3.2,4.68,6.33
85136B,0.08,0.82,59,3.58,4.14,2.4
85136C,0.26,1.42,190,6.2,8.0,7.71
85141,0.26,3.0,191,13.09,14.9,7.75
85142,0.08,1.1,61,4.82,5.4,2.48
85144,0.39,7.98,291,34.83,37.59,11.81
85145,0.12,3.42,92,14.93,15.8,3.73
85146,0.16,3.17,118,13.82,14.94,4.79
85147,0.08,2.04,61,8.92,9.5,2.48
85150,11.53,15.4,8519,67.22,147.91,345.83
85151,0.06,6.78,44,29.61,30.02,1.79
85152,22.52,28.05,16645,122.43,280.1,675.71
85159A,0.67,6.68,494,29.18,33.86,20.05
85159B,0.89,8.23,659,35.91,42.16,26.75
85160A,11.93,1061.01,8816,4631.82,4715.33,357.89
85160B,8.33,680.91,6155,2972.5,3030.8,249.86
85161,0.07,0.9,51,3.95,4.43,2.07
85162A,0.82,35.91,607,156.76,162.51,24.64
85162B,1.32,82.51,977,360.18,369.44,39.66
85162C,1.22,25.94,904,113.26,121.82,36.7
85163A,0.14,2.18,104,9.53,10.51,4.22
85163B,0.16,2.21,115,9.67,10.75,4.67
85164B,0.19,2.41,140,10.5,11.83,5.68
85165,0.12,1.37,90,5.96,6.82,3.65
85166A,0.1,11.06,77,48.27,49.0,3.13
85166B,0.69,28.28,510,123.46,128.29,20.7
85167A,0.24,17.63,176,76.95,78.62,7.14
85167B,0.98,23.49,727,102.54,109.43,29.51
85168A,0.03,0.83,22,3.64,3.85,0.89
85168B,0.1,1.04,73,4.55,5.24,2.96
85169A,1.74,9.75,1284,42.56,54.72,52.12
85169B,0.65,5.78,483,25.25,29.83,19.61
85169C,0.68,16.42,506,71.7,76.5,20.54
85169D,0.71,9.09,522,39.67,44.61,21.19
85170A,1.15,21.42,849,93.5,101.55,34.47
85170B,0.4,10.01,293,43.69,46.47,11.89
85170C,0.74,11.69,549,51.04,56.24,22.29
85170D,0.98,10.49,727,45.8,52.68,29.51
85172,6.06,41.56,4479,181.43,223.86,181.83
85173,1.38,15.26,1021,66.6,76.27,41.45
85174,2.08,6.71,1534,29.31,43.84,62.27
85175,21.55,47.09,15922,205.58,356.4,646.36
85176,3.76,36.69,2776,160.18,186.48,112.69
85177,2.49,27.27,1838,119.06,136.47,74.61
85178,7.62,42.11,5628,183.85,237.16,228.47
85179A,0.3,4.39,222,19.17,21.28,9.01
85179B,0.33,8.27,247,36.12,38.46,10.03
85179C,0.16,4.54,116,19.82,20.91,4.71
85180A,0.85,8.3,629,36.25,42.21,25.53
85180B,0.49,9.38,365,40.93,44.39,14.82
85183A,2.05,28.67,1512,125.14,139.46,61.38
85183B,2.4,24.55,1775,107.19,124.0,72.06
85184B,0.02,1.83,14,7.97,8.1,0.57
85184C,3.11,14.19,2296,61.93,83.68,93.21
85184D,11.25,674.13,8312,2942.91,3021.64,337.43
85185B,0.85,3.5,628,15.29,21.24,25.49
85185C,0.08,1.89,58,8.25,8.8,2.35
85185D,0.27,3.57,199,15.57,17.45,8.08
85185F,0.05,1.57,37,6.83,7.18,1.5
85186A,2.09,10.98,1548,47.93,62.6,62.84
85186B,0.02,4.24,14,18.52,18.65,0.57
85186C,1.89,10.85,1400,47.35,60.61,56.83
85187,0.65,6.66,481,29.06,33.62,19.53
85188A,1.28,9.39,945,40.97,49.93,38.36
85188B,1.01,9.91,749,43.28,50.37,30.41
85189,1.6,34.53,1180,150.73,161.9,47.9
85190,0.19,7.96,140,34.75,36.07,5.68
85194L,2.46,20.95,1820,91.47,108.71,73.88
85194S,2.38,15.91,1760,69.46,86.13,71.45
85195,0.2,22.59,146,98.61,99.99,5.93
85196,2.12,36.76,1564,160.46,175.28,63.49
85197,2.26,151.01,1673,659.22,675.06,67.92
85198,5.24,449.34,3871,1961.6,1998.27,157.14
85199L,4.8,19.82,3545,86.51,120.09,143.91
85199S,8.33,25.28,6156,110.37,168.68,249.91
85200,1.42,7.08,1047,30.93,40.84,42.5
85202,1.66,7.71,1225,33.64,45.24,49.73
85203,1.99,9.4,1469,41.04,54.95,59.63
85204,3.19,45.87,2360,200.25,222.61,95.81
85205A,0.09,1.6,66,7.0,7.63,2.68
85205B,0.33,3.61,241,15.77,18.05,9.78
85206A,3.19,11.86,2358,51.77,74.1,95.72
85206B,2.09,20.21,1543,88.22,102.84,62.64
85208,0.58,10.38,429,45.29,49.36,17.42
85211,0.42,6.25,307,27.27,30.18,12.46
85212,3.89,50.23,2872,219.27,246.48,116.59
85213,1.88,53.79,1391,234.8,247.98,56.47
85214,0.72,3.34,533,14.58,19.63,21.64
85215,1.15,13.8,850,60.26,68.31,34.51
85216,3.88,23.72,2867,103.53,130.69,116.39
85217,3.89,24.88,2875,108.63,135.86,116.71
85218,2.7,1374.62,1992,6000.87,6019.74,80.87
85220,16.56,4055.87,12236,17705.86,17821.76,496.73
85221,4.81,119.97,3558,523.72,557.42,144.44
85222,1.9,52.5,1407,229.2,242.53,57.12
85224,2.72,45.03,2008,196.58,215.6,81.52
85225,0.03,1.68,19,7.33,7.51,0.77
85226A,2.32,39.22,1717,171.23,187.5,69.7
85226C,1.34,52.05,991,227.24,236.63,40.23
85227,4.81,15.81,3553,69.02,102.68,144.24
85230A,2.7,45.3,1992,197.78,216.65,80.87
85230B,3.0,23.67,2216,103.33,124.32,89.96
85230E,3.31,28.94,2445,126.34,149.5,99.26
85230F,4.02,125.09,2970,546.06,574.2,120.57
85230G,2.34,30.52,1728,133.23,149.6,70.15
85231B,2.92,6.9,2156,30.12,50.54,87.52
85231E,1.13,14.35,836,62.66,70.58,33.94
85231G,2.02,8.35,1496,36.44,50.62,60.73
85231L,1.41,21.21,1043,92.59,102.47,42.34
85232A,0.51,3.13,376,13.68,17.24,15.26
85232B,4.18,20.3,3088,88.63,117.88,125.36
85232D,0.98,5.76,724,25.15,32.0,29.39
85232b,0.03,0.35,25,1.53,1.77,1.01
90000A,0.04,0.68,33,2.95,3.26,1.34
90000B,0.04,0.79,30,3.45,3.73,1.22
90000D,0.07,1.03,54,4.49,5.0,2.19
90001A,0.01,0.32,11,1.38,1.48,0.45
90001B,0.02,0.48,13,2.11,2.23,0.53
90001C,0.02,0.3,12,1.32,1.43,0.49
90001D,0.03,1.42,21,6.21,6.41,0.85
90002A,0.05,1.72,39,7.52,7.89,1.58
90002B,0.03,1.26,22,5.52,5.73,0.89
90002C,0.04,1.05,33,4.57,4.88,1.34
90002D,0.15,8.02,110,34.99,36.03,4.47
90002E,0.02,1.03,18,4.48,4.65,0.73
90003B,0.06,1.36,45,5.93,6.36,1.83
90003C,0.07,1.09,53,4.78,5.28,2.15
90003D,0.08,1.31,60,5.73,6.3,2.44
90003E,0.05,0.93,35,4.07,4.4,1.42
90005A,0.15,1.69,108,7.39,8.42,4.38
90010A,0.07,1.26,50,5.48,5.96,2.03
90010B,0.09,2.01,65,8.78,9.4,2.64
90010E,0.08,0.99,60,4.3,4.87,2.44
90011A,0.02,0.0,15,0.0,0.14,0.61
90011B,0.03,1.29,20,5.64,5.83,0.81
90011C,0.02,1.89,12,8.25,8.36,0.49
90012A,0.02,1.86,13,8.14,8.26,0.53
90012B,0.02,2.48,17,10.84,11.0,0.69
90013A,0.16,1.2,118,5.23,6.34,4.79
90013B,0.15,0.78,108,3.42,4.44,4.38
90013C,0.12,1.05,92,4.58,5.45,3.73
90013D,0.06,2.76,46,12.03,12.47,1.87
90014A,0.07,0.98,55,4.27,4.79,2.23
90014B,0.05,0.48,36,2.11,2.45,1.46
90014C,0.04,1.1,29,4.8,5.07,1.18
90016A,0.04,2.04,29,8.91,9.18,1.18
90016B,0.05,0.63,37,2.73,3.08,1.5
90016C,0.02,0.58,17,2.53,2.69,0.69
90018A,0.11,0.69,79,2.99,3.74,3.21
90018B,0.06,0.44,41,1.9,2.29,1.66
90018C,0.04,0.75,28,3.29,3.56,1.14
90019A,0.09,0.62,70,2.72,3.38,2.84
90019B,0.04,0.44,33,1.93,2.24,1.34
90019C,0.06,0.45,42,1.95,2.35,1.71
90022,0.06,0.54,42,2.34,2.74,1.71
90023,0.04,0.67,32,2.93,3.23,1.3
90024B,0.04,0.34,26,1.5,1.75,1.06
90024C,0.02,0.3,12,1.32,1.43,0.49
90024D,0.02,0.38,15,1.64,1.78,0.61
90024E,0.02,1.21,16,5.3,5.45,0.65
90026A,0.01,0.44,11,1.92,2.03,0.45
90027B,0.02,0.48,13,2.11,2.23,0.53
90027C,0.02,0.39,14,1.7,1.83,0.57
90027D,0.03,0.81,23,3.55,3.77,0.93
90028,0.04,0.62,32,2.72,3.02,1.3
90029,0.03,1.73,23,7.55,7.77,0.93
90030A,0.11,7.32,79,31.98,32.73,3.21
90030B,0.19,4.39,140,19.14,20.47,5.68
90030C,0.12,6.42,88,28.01,28.84,3.57
90031,0.07,7.28,52,31.76,32.26,2.11
90032,0.06,1.69,48,7.4,7.85,1.95
90033,0.03,0.54,23,2.34,2.55,0.93
90035A,0.03,0.89,24,3.9,4.13,0.97
90035B,0.06,16.94,43,73.95,74.35,1.75
90035C,0.04,7.67,28,33.48,33.74,1.14
90036A,0.04,0.75,27,3.25,3.51,1.1
90036B,0.02,1.62,18,7.07,7.24,0.73
90036C,0.04,1.44,31,6.28,6.57,1.26
90036D,0.05,1.49,39,6.51,6.87,1.58
90036E,0.06,1.77,45,7.73,8.16,1.83
90036F,0.04,1.37,26,6.0,6.25,1.06
90037A,0.04,1.99,26,8.7,8.94,1.06
90037B,0.04,2.39,28,10.45,10.72,1.14
90037C,0.04,1.9,27,8.29,8.55,1.1
90037D,0.02,1.75,14,7.65,7.78,0.57
90038A,0.05,1.53,36,6.67,7.02,1.46
90038B,0.03,1.56,21,6.8,6.99,0.85
90038C,0.03,1.83,19,8.0,8.18,0.77
90039B,0.03,1.95,22,8.5,8.7,0.89
90039C,0.03,3.05,24,13.32,13.55,0.97
90039D,0.06,2.37,44,10.34,10.75,1.79
90040A,0.07,1.11,53,4.83,5.33,2.15
90040B,0.1,1.36,73,5.95,6.64,2.96
90040C,0.06,1.31,42,5.7,6.1,1.71
90040D,0.06,0.95,41,4.16,4.55,1.66
90042A,0.09,1.83,63,7.97,8.57,2.56
90042B,0.02,0.98,17,4.29,4.45,0.69
90042C,0.08,2.05,59,8.95,9.51,2.4
90046,0.02,0.69,13,3.01,3.14,0.53
90048,0.04,3.83,31,16.74,17.03,1.26
90049,0.03,2.94,20,12.85,13.04,0.81
90050,0.01,0.98,11,4.26,4.36,0.45
90051,0.02,0.63,17,2.75,2.91,0.69
90053,0.01,0.0,11,0.0,0.1,0.45
90054,0.03,0.0,19,0.0,0.18,0.77
90056,0.03,1.29,20,5.64,5.83,0.81
90057,2.44,68.62,1804,299.57,316.65,73.23
90058A,0.78,15.79,576,68.92,74.37,23.38
90058B,1.51,14.73,1118,64.29,74.88,45.39
90059A,0.13,1.79,96,7.83,8.74,3.9
90059B,0.04,1.57,31,6.86,7.15,1.26
90059C,0.06,1.67,42,7.31,7.71,1.71
90059D,0.09,1.5,65,6.55,7.16,2.64
90059E,0.08,1.24,57,5.41,5.95,2.31
90059F,0.06,1.65,48,7.2,7.65,1.95
90060D,0.02,1.33,13,5.82,5.94,0.53
90060F,0.04,1.57,30,6.87,7.15,1.22
90062,0.28,1.64,208,7.17,9.14,8.44
90063A,0.03,0.65,21,2.84,3.04,0.85
90063B,0.03,0.65,20,2.82,3.01,0.81
90064A,0.03,1.15,20,5.04,5.23,0.81
90064B,0.03,1.14,21,4.97,5.17,0.85
90065A,0.04,1.27,28,5.55,5.82,1.14
90065B,0.03,0.49,24,2.12,2.34,0.97
90067A,0.04,2.02,33,8.8,9.11,1.34
90067B,0.02,2.58,16,11.27,11.42,0.65
90069,0.01,2.17,11,9.46,9.57,0.45
90070,0.09,1.49,63,6.51,7.11,2.56
90071,0.12,0.55,92,2.4,3.27,3.73
90072,0.06,1.28,44,5.59,6.0,1.79
90073,0.07,1.21,52,5.26,5.76,2.11
90076,0.02,1.89,12,8.25,8.36,0.49
90079,0.03,1.19,21,5.21,5.41,0.85
90081A,0.07,1.25,51,5.45,5.93,2.07
90081C,0.07,1.01,51,4.41,4.89,2.07
90082A,0.08,1.4,60,6.12,6.69,2.44
90082B,0.09,1.78,68,7.76,8.41,2.76
90082D,0.15,1.46,111,6.37,7.42,4.51
90083,0.07,3.81,52,16.65,17.15,2.11
90084,0.09,6.13,64,26.77,27.38,2.6
90085,0.42,19.76,313,86.28,89.25,12.71
90086,0.3,8.81,219,38.46,40.54,8.89
90087,0.42,11.32,313,49.42,52.38,12.71
90088,0.14,8.36,101,36.49,37.45,4.1
90089,0.16,5.04,117,22.01,23.11,4.75
90090,0.36,12.3,263,53.69,56.18,10.68
90092,0.14,8.16,102,35.64,36.6,4.14
90093,0.28,9.38,210,40.95,42.94,8.53
90094,0.1,1.42,76,6.22,6.94,3.09
90096,0.15,1.95,113,8.49,9.56,4.59
90098,0.19,2.58,141,11.25,12.59,5.72
90099,0.07,1.29,49,5.65,6.12,1.99
90100,0.04,1.98,30,8.63,8.92,1.22
90101,0.07,1.76,53,7.66,8.17,2.15
90102,0.03,4.11,19,17.96,18.14,0.77
90103,0.06,1.31,44,5.7,6.12,1.79
90104,0.18,2.78,134,12.16,13.43,5.44
90108,0.15,6.37,109,27.8,28.84,4.42
90112,0.11,4.23,84,18.47,19.27,3.41
90114,0.28,3.95,207,17.27,19.23,8.4
90115,0.16,1.36,115,5.95,7.04,4.67
90116,0.15,2.02,108,8.81,9.83,4.38
90118,0.06,1.02,42,4.46,4.85,1.71
90119,0.13,2.28,98,9.96,10.89,3.98
90120A,0.13,2.08,94,9.09,9.98,3.82
90120B,0.15,2.64,108,11.53,12.55,4.38
90120C,0.15,1.68,111,7.31,8.37,4.51
90120D,0.18,4.99,134,21.78,23.05,5.44
90121B,0.03,1.05,19,4.6,4.78,0.77
90122A,0.08,1.41,56,6.17,6.7,2.27
90122B,0.06,1.39,46,6.09,6.52,1.87
90122C,0.07,1.56,54,6.82,7.33,2.19
90123A,0.05,1.09,37,4.76,5.11,1.5
90123B,0.04,1.13,28,4.91,5.18,1.14
90123C,0.04,1.29,27,5.62,5.88,1.1
90123D,0.04,2.97,29,12.98,13.25,1.18
90124A,0.04,0.76,30,3.32,3.61,1.22
90124B,0.05,0.69,40,3.02,3.4,1.62
90124C,0.03,0.62,22,2.7,2.91,0.89
90125A,0.2,11.88,149,51.84,53.26,6.05
90125B,0.06,3.04,44,13.28,13.7,1.79
90125C,0.12,15.59,92,68.06,68.93,3.73
90125D,0.18,8.19,136,35.76,37.05,5.52
90125E,0.02,0.24,18,1.06,1.23,0.73
90126A,0.03,4.32,20,18.86,19.05,0.81
90126C,0.03,4.66,21,20.34,20.53,0.85
90127A,0.02,7.07,14,30.87,31.0,0.57
90128A,0.05,3.49,34,15.22,15.54,1.38
90128B,0.03,3.85,20,16.83,17.02,0.81
90128C,0.02,4.16,18,18.15,18.32,0.73
90128D,0.02,1.75,14,7.65,7.78,0.57
90129A,0.21,2.42,156,10.57,12.05,6.33
90129B,0.2,3.32,150,14.49,15.91,6.09
90129C,0.15,2.4,110,10.47,11.51,4.47
90129D,0.09,2.08,69,9.06,9.71,2.8
90129E,0.18,2.16,133,9.45,10.71,5.4
90129F,0.12,1.76,87,7.7,8.52,3.53
90130A,0.04,1.73,28,7.56,7.83,1.14
90130B,0.09,1.01,66,4.39,5.02,2.68
90130C,0.04,0.2,26,0.87,1.12,1.06
90130D,0.02,1.77,13,7.72,7.84,0.53
90133,0.06,0.92,47,4.02,4.46,1.91
90134,0.17,1.02,127,4.47,5.67,5.16
